schname,md_earn,num_search,locality,total_earning_sd,lg_md
ALABAMA A & M UNIVERSITY,31400.0,471.0,city_mid,-0.8861798141025858,10.354595018522993
UNIVERSITY OF ALABAMA AT BIRMINGHAM,40300.0,624.0,city_mid,-0.15164465957759082,10.604131561522696
AMRIDGE UNIVERSITY,38100.0,314.0,city_mid,-0.33321514721298284,10.547995807489514
UNIVERSITY OF ALABAMA IN HUNTSVILLE,46600.0,780.0,city_mid,0.3683071913783045,10.74937727911096
ALABAMA STATE UNIVERSITY,27800.0,785.0,city_mid,-1.1832951575059545,10.2328272702548
THE UNIVERSITY OF ALABAMA,42400.0,942.0,city_small,0.02167262407437427,10.65492722584759
ATHENS STATE UNIVERSITY,39700.0,471.0,town_large,-0.20116388347815228,10.589131655274922
AUBURN UNIVERSITY AT MONTGOMERY,34800.0,471.0,city_mid,-0.6055708786660708,10.457401400981889
AUBURN UNIVERSITY,45400.0,628.0,city_small,0.26926874357718156,10.723289410218579
BIRMINGHAM SOUTHERN COLLEGE,41900.0,471.0,city_mid,-0.01959339584276028,10.643064971973882
CONCORDIA COLLEGE ALABAMA,21300.0,471.0,town_mid,-1.7197534164287036,9.966509298952284
FAULKNER UNIVERSITY,37600.0,312.0,city_mid,-0.3744811671301174,10.534785924769006
HUNTINGDON COLLEGE,37100.0,468.0,city_mid,-0.41574718704725194,10.521399202410167
HERITAGE CHRISTIAN UNIVERSITY,32700.0,312.0,city_small,-0.7788881623180359,10.39516093745751
JACKSONVILLE STATE UNIVERSITY,35100.0,624.0,city_small,-0.5808112667157901,10.465984899076615
JUDSON COLLEGE,30700.0,156.0,Rural_small,-0.9439522419865741,10.332050506334692
UNIVERSITY OF WEST ALABAMA,33800.0,780.0,Rural_small,-0.68810291850034,10.428245666832275
MILES COLLEGE,27200.0,312.0,sub_large,-1.232814381406516,10.211009016314167
UNIVERSITY OF MOBILE,37800.0,780.0,Rural_large,-0.3579747591632636,10.540090836284206
UNIVERSITY OF MONTEVALLO,35100.0,624.0,sub_large,-0.5808112667157901,10.465984899076615
UNIVERSITY OF NORTH ALABAMA,36300.0,468.0,city_small,-0.4817728189146672,10.499600568082863
OAKWOOD UNIVERSITY,33700.0,312.0,city_mid,-0.6963561224837669,10.425282789490705
SAMFORD UNIVERSITY,45800.0,468.0,sub_large,0.3022815595108892,10.732061203925053
UNIVERSITY OF SOUTH ALABAMA,38300.0,780.0,city_mid,-0.316708739246129,10.55323128448846
SPRING HILL COLLEGE,43800.0,314.0,city_mid,0.137217479842351,10.687411927154141
SOUTHEASTERN BIBLE COLLEGE,28800.0,314.0,sub_large,-1.1007631176716854,10.268165387743457
STILLMAN COLLEGE,24700.0,471.0,city_small,-1.4391444809921887,10.114599007626499
TALLADEGA COLLEGE,25600.0,314.0,town_mid,-1.3648656451413466,10.150386692204734
TROY UNIVERSITY,36600.0,468.0,Rural_large,-0.45701320696438646,10.50783084142058
TUSKEGEE UNIVERSITY,37100.0,468.0,town_mid,-0.41574718704725194,10.521399202410167
UNIVERSITY OF ALASKA ANCHORAGE,42000.0,624.0,city_large,-0.011340191859333371,10.645448706505872
UNIVERSITY OF ALASKA FAIRBANKS,38200.0,624.0,sub_small,-0.32496194322955596,10.5506169722625
UNIVERSITY OF ALASKA SOUTHEAST,39500.0,312.0,town_small,-0.2176702914450061,10.584081267024454
ALASKA PACIFIC UNIVERSITY,47400.0,314.0,city_large,0.43433282324571976,10.766398604507042
COLLINS COLLEGE,25200.0,157.0,city_large,-1.397878461075054,10.134638955251866
UNIVERSITY OF ARIZONA,44400.0,936.0,city_large,0.18673670374291246,10.70101727068921
GRAND CANYON UNIVERSITY,45200.0,624.0,city_large,0.25276233561032774,10.718874489469398
NORTHERN ARIZONA UNIVERSITY,38800.0,624.0,city_small,-0.2754427193289945,10.566201298475118
PRESCOTT COLLEGE,35200.0,312.0,city_small,-0.5725580627323632,10.468829770273567
ARIZONA CHRISTIAN UNIVERSITY,31000.0,157.0,city_large,-0.9191926300362935,10.34177474101152
WESTERN INTERNATIONAL UNIVERSITY,52600.0,624.0,city_mid,0.8634994303839191,10.87049040995193
UNIVERSITY OF ARKANSAS AT LITTLE ROCK,34800.0,936.0,city_mid,-0.6055708786660708,10.457401400981889
UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,62400.0,624.0,city_mid,1.672313420759756,11.041336579870135
ARKANSAS BAPTIST COLLEGE,21100.0,471.0,city_mid,-1.7362598243955574,9.957075711706057
LYON COLLEGE,37200.0,156.0,town_small,-0.407493983063825,10.524090921620362
UNIVERSITY OF ARKANSAS,43600.0,936.0,city_small,0.12071107187549718,10.682835364853922
UNIVERSITY OF ARKANSAS AT PINE BLUFF,27400.0,624.0,city_small,-1.2163079734396622,10.21833478806055
ARKANSAS TECH UNIVERSITY,35000.0,628.0,town_small,-0.5890644706992171,10.463131911491967
UNIVERSITY OF CENTRAL ARKANSAS,37100.0,624.0,city_small,-0.41574718704725194,10.521399202410167
CENTRAL BAPTIST COLLEGE,35700.0,471.0,city_small,-0.5312920428152287,10.482933978579906
HARDING UNIVERSITY,38600.0,312.0,town_mid,-0.2919491272958483,10.5610334618531
HENDERSON STATE UNIVERSITY,35200.0,624.0,town_mid,-0.5725580627323632,10.468829770273567
HENDRIX COLLEGE,40500.0,468.0,city_small,-0.135138251610737,10.609081944147828
JOHN BROWN UNIVERSITY,46200.0,468.0,town_mid,0.33529437544459684,10.740756721857226
OUACHITA BAPTIST UNIVERSITY,37500.0,624.0,town_mid,-0.3827343711135443,10.53212287826962
UNIVERSITY OF THE OZARKS,31100.0,468.0,town_small,-0.9109394260528665,10.344995251991222
PHILANDER SMITH COLLEGE,26200.0,468.0,city_mid,-1.315346421240785,10.173552856959743
WILLIAMS BAPTIST COLLEGE,32300.0,312.0,Rural_mid,-0.8119009782517436,10.382853468483827
SOUTHERN ARKANSAS UNIVERSITY MAIN CAMPUS,35900.0,628.0,town_small,-0.5147856348483748,10.488520429241627
ACADEMY OF ART UNIVERSITY,36100.0,471.0,city_large,-0.49827922688152104,10.494075844768336
ART CENTER COLLEGE OF DESIGN,51700.0,314.0,city_mid,0.7892205945330769,10.853232402669228
AZUSA PACIFIC UNIVERSITY,49000.0,628.0,sub_large,0.5663840869805503,10.799595985047786
BIOLA UNIVERSITY,40700.0,471.0,sub_large,-0.1186318436438832,10.614007941153417
BROOKS INSTITUTE,29100.0,157.0,city_small,-1.0760035057214048,10.278527816830314
CALIFORNIA BAPTIST UNIVERSITY,41800.0,471.0,city_large,-0.02784659982618719,10.640675541671662
CALIFORNIA COLLEGE OF THE ARTS,35700.0,628.0,city_large,-0.5312920428152287,10.482933978579906
CALIFORNIA INSTITUTE OF TECHNOLOGY,74000.0,628.0,city_mid,2.6296850828372778,11.211833885608513
CALIFORNIA LUTHERAN UNIVERSITY,52900.0,471.0,city_mid,0.8882590423341997,10.876177521259402
ALLIANT INTERNATIONAL UNIVERSITY,51800.0,471.0,city_large,0.7974737985165038,10.85516473308054
CALIFORNIA INSTITUTE OF THE ARTS,32500.0,628.0,sub_large,-0.7953945702848898,10.389026137075234
CALIFORNIA MARITIME ACADEMY,81100.0,471.0,city_mid,3.215662565660588,11.303450570483712
CHAPMAN UNIVERSITY,51800.0,628.0,city_mid,0.7974737985165038,10.85516473308054
SAN DIEGO CHRISTIAN COLLEGE,34400.0,624.0,sub_large,-0.6385836945997785,10.445840912706414
CLAREMONT MCKENNA COLLEGE,63600.0,314.0,sub_large,1.7713518685608791,11.060384472475045
COGSWELL COLLEGE,48500.0,314.0,city_mid,0.5251180670634158,10.789339695269716
DESIGN INSTITUTE OF SAN DIEGO,33900.0,468.0,city_large,-0.679849714516913,10.431199791458543
DOMINICAN UNIVERSITY OF CALIFORNIA,51400.0,780.0,city_small,0.7644609825827962,10.847412906506923
FRESNO PACIFIC UNIVERSITY,39700.0,468.0,city_large,-0.20116388347815228,10.589131655274922
HARVEY MUDD COLLEGE,78600.0,624.0,sub_large,3.0093324660749157,11.272139700982676
HOLY NAMES UNIVERSITY,50100.0,468.0,city_large,0.6571693307982464,10.821796246953596
HUMBOLDT STATE UNIVERSITY,36200.0,624.0,town_small,-0.4900260228980941,10.49684202174171
JOHN F KENNEDY UNIVERSITY,39500.0,468.0,sub_large,-0.2176702914450061,10.584081267024454
LIFE PACIFIC COLLEGE,31200.0,312.0,sub_large,-0.9026862220694396,10.348205424565993
UNIVERSITY OF LA VERNE,52700.0,624.0,sub_large,0.871752634367346,10.872389709681492
LAGUNA COLLEGE OF ART AND DESIGN,39800.0,468.0,Rural_large,-0.19291067949472537,10.591647316585027
LA SIERRA UNIVERSITY,41300.0,468.0,city_large,-0.06911261974332174,10.628641991731053
LOMA LINDA UNIVERSITY,72800.0,624.0,sub_large,2.5306466350361547,11.195484970354173
THE MASTER'S COLLEGE AND SEMINARY,40900.0,157.0,sub_large,-0.10212543567702938,10.61890979160975
LOYOLA MARYMOUNT UNIVERSITY,55600.0,624.0,city_large,1.1110955498867263,10.925956465688445
MENLO COLLEGE,50600.0,468.0,sub_large,0.6984353507153809,10.831726617926124
MILLS COLLEGE,39000.0,468.0,city_large,-0.2589363113621407,10.571342565808699
MONTEREY INSTITUTE OF INTERNATIONAL STUDIES,53400.0,780.0,sub_mid,0.9295250622513344,10.885584751364705
MOUNT ST MARY'S COLLEGE,50200.0,312.0,city_large,0.6654225347816732,10.823790225800138
THE NATIONAL HISPANIC UNIVERSITY,42900.0,471.0,city_large,0.06293864399150881,10.666650414667744
NATIONAL UNIVERSITY,54800.0,624.0,city_large,1.045069918019311,10.911463720944793
NOTRE DAME DE NAMUR UNIVERSITY,51300.0,624.0,sub_large,0.7562077785993693,10.84546552414626
OCCIDENTAL COLLEGE,50100.0,624.0,city_large,0.6571693307982464,10.821796246953596
OTIS COLLEGE OF ART AND DESIGN,42000.0,780.0,city_large,-0.011340191859333371,10.645448706505872
HOPE INTERNATIONAL UNIVERSITY,35100.0,624.0,sub_large,-0.5808112667157901,10.465984899076615
PACIFIC OAKS COLLEGE,39700.0,312.0,city_mid,-0.20116388347815228,10.589131655274922
PACIFIC UNION COLLEGE,48600.0,624.0,Rural_large,0.5333712710468427,10.791399385808587
UNIVERSITY OF THE PACIFIC,66400.0,780.0,city_large,2.0024415800968325,11.103467395592086
PEPPERDINE UNIVERSITY,61400.0,624.0,sub_large,1.589781380925487,11.02518140064756
PITZER COLLEGE,45300.0,468.0,sub_large,0.2610155395937546,10.721084386282662
POINT LOMA NAZARENE UNIVERSITY,50300.0,624.0,city_large,0.6736757387651001,10.825780236605917
POMONA COLLEGE,52600.0,468.0,sub_large,0.8634994303839191,10.87049040995193
UNIVERSITY OF REDLANDS,53800.0,780.0,city_small,0.962537878185042,10.893047333337728
SAMUEL MERRITT UNIVERSITY,111500.0,468.0,city_large,5.724636576622368,11.621788838451959
SAN DIEGO STATE UNIVERSITY,48700.0,780.0,city_large,0.5416244750302696,10.793454842740767
UNIVERSITY OF SAN DIEGO,56300.0,936.0,city_large,1.1688679777707147,10.938467575959383
SAN FRANCISCO ART INSTITUTE,24600.0,468.0,city_large,-1.4473976849756156,10.110542371500753
SAN FRANCISCO STATE UNIVERSITY,46900.0,624.0,city_large,0.3930668033285852,10.75579427616868
UNIVERSITY OF SAN FRANCISCO,61000.0,936.0,city_large,1.5567685649917795,11.0186455364637
WILLIAM JESSUP UNIVERSITY,38600.0,312.0,Rural_large,-0.2919491272958483,10.5610334618531
SAN JOSE STATE UNIVERSITY,54600.0,780.0,city_large,1.0285635100524573,10.907807476583594
SANTA CLARA UNIVERSITY,67700.0,624.0,city_mid,2.1097332318813824,11.12285622984002
SCRIPPS COLLEGE,47200.0,468.0,sub_large,0.41782641527886594,10.762170357789895
SIMPSON UNIVERSITY,33700.0,314.0,city_small,-0.6963561224837669,10.425282789490705
SAINT MARY'S COLLEGE OF CALIFORNIA,59000.0,624.0,Rural_large,1.3917044853232412,10.985309671896763
SONOMA STATE UNIVERSITY,45600.0,628.0,sub_large,0.2857751515440354,10.727684925086583
SOUTH BAYLO UNIVERSITY,21600.0,157.0,city_large,-1.694993804478423,9.980494888896912
VANGUARD UNIVERSITY OF SOUTHERN CALIFORNIA,38800.0,468.0,city_mid,-0.2754427193289945,10.566201298475118
UNIVERSITY OF SOUTHERN CALIFORNIA,66100.0,624.0,city_large,1.9776819681465518,11.098939154318382
WALDEN UNIVERSITY,54900.0,624.0,city_large,1.053323122002738,10.91328684226798
WESTMONT COLLEGE,48300.0,468.0,sub_mid,0.5086116590965619,10.785207543360087
WHITTIER COLLEGE,45100.0,468.0,sub_large,0.24450913162690083,10.716659698193956
WOODBURY UNIVERSITY,45600.0,312.0,city_large,0.2857751515440354,10.727684925086583
ADAMS STATE UNIVERSITY,33200.0,471.0,town_small,-0.7376221424009014,10.410335274932896
UNIVERSITY OF COLORADO DENVER,73800.0,780.0,city_large,2.613178674870424,11.209127560632263
UNIVERSITY OF COLORADO COLORADO SPRINGS,41200.0,936.0,city_large,-0.07736582372674865,10.626217806887722
UNIVERSITY OF COLORADO BOULDER,48000.0,936.0,city_small,0.4838520471462812,10.778977123006351
COLORADO CHRISTIAN UNIVERSITY,40500.0,628.0,city_mid,-0.135138251610737,10.609081944147828
COLORADO COLLEGE,41100.0,314.0,city_large,-0.08561902771017556,10.623787731088578
THE ART INSTITUTE OF COLORADO,32400.0,157.0,city_large,-0.8036477742683167,10.385944565501662
COLORADO SCHOOL OF MINES,74700.0,314.0,sub_large,2.687457510721266,11.221248757912162
UNIVERSITY OF DENVER,51400.0,936.0,city_large,0.7644609825827962,10.847412906506923
FORT LEWIS COLLEGE,34000.0,468.0,town_small,-0.6715965105334861,10.434145214930487
COLORADO MESA UNIVERSITY,34600.0,471.0,city_small,-0.6220772866329247,10.451637862362272
METROPOLITAN STATE UNIVERSITY OF DENVER,38600.0,780.0,city_large,-0.2919491272958483,10.5610334618531
NAROPA UNIVERSITY,18600.0,468.0,city_small,-1.9425899239812303,9.83097062169695
NAZARENE BIBLE COLLEGE,34500.0,312.0,city_large,-0.6303304906163516,10.448743588106625
UNIVERSITY OF NORTHERN COLORADO,39000.0,624.0,city_small,-0.2589363113621407,10.571342565808699
REGIS UNIVERSITY,53100.0,468.0,city_large,0.9047654503010536,10.879951039444416
ROCKY MOUNTAIN COLLEGE OF ART AND DESIGN,28100.0,468.0,city_mid,-1.1585355455556738,10.243560441877241
WESTERN STATE COLORADO UNIVERSITY,36500.0,468.0,town_small,-0.4652664109478134,10.505094936455558
ALBERTUS MAGNUS COLLEGE,52200.0,628.0,city_mid,0.8304866144502114,10.862856930775358
UNIVERSITY OF BRIDGEPORT,40600.0,624.0,city_mid,-0.1268850476273101,10.611547975828369
CENTRAL CONNECTICUT STATE UNIVERSITY,43700.0,628.0,sub_large,0.1289642758589241,10.685126264117057
CHARTER OAK STATE COLLEGE,39800.0,471.0,sub_large,-0.19291067949472537,10.591647316585027
CONNECTICUT COLLEGE,51000.0,157.0,city_small,0.7314481666490885,10.839600519357369
UNIVERSITY OF CONNECTICUT,53900.0,936.0,sub_large,0.9707910821684689,10.894904309600681
EASTERN CONNECTICUT STATE UNIVERSITY,42400.0,624.0,town_large,0.02167262407437427,10.65492722584759
FAIRFIELD UNIVERSITY,69000.0,468.0,sub_large,2.2170248836659323,11.141876276228
UNIVERSITY OF HARTFORD,45900.0,780.0,city_mid,0.3105347634943161,10.734242182303689
MITCHELL COLLEGE,29800.0,312.0,city_small,-1.0182310778374164,10.30229722897745
UNIVERSITY OF NEW HAVEN,48900.0,936.0,sub_large,0.5581308829971234,10.797553125151618
POST UNIVERSITY,36600.0,468.0,sub_mid,-0.45701320696438646,10.50783084142058
QUINNIPIAC UNIVERSITY,56400.0,624.0,sub_large,1.1771211817541416,10.94024216782542
SACRED HEART UNIVERSITY,54100.0,468.0,sub_large,0.9872974901353226,10.898607948952096
UNIVERSITY OF SAINT JOSEPH,49700.0,468.0,city_small,0.6241565148645387,10.813780332606648
SOUTHERN CONNECTICUT STATE UNIVERSITY,41700.0,628.0,city_mid,-0.0360998038096141,10.638280388314705
TRINITY COLLEGE,56100.0,312.0,city_mid,1.152361569803861,10.934908916663861
WESLEYAN UNIVERSITY,50900.0,624.0,city_small,0.7231949626656616,10.837637848711049
WESTERN CONNECTICUT STATE UNIVERSITY,43300.0,624.0,city_small,0.09595145992521645,10.675931008412125
YALE UNIVERSITY,66000.0,624.0,city_mid,1.969428764163125,11.097425172408931
DELAWARE STATE UNIVERSITY,34200.0,624.0,city_small,-0.6550901025666324,10.440010162389305
UNIVERSITY OF DELAWARE,54300.0,936.0,sub_large,1.0038038981021764,10.902297921958713
GOLDEY-BEACOM COLLEGE,43900.0,624.0,sub_large,0.1454706838257779,10.689692377847104
WESLEY COLLEGE,41400.0,312.0,city_small,-0.06085941575989483,10.63106031411106
WILMINGTON UNIVERSITY,43000.0,624.0,sub_large,0.07119184797493572,10.668978650219241
AMERICAN UNIVERSITY,55900.0,471.0,city_large,1.135855161837007,10.93133754807084
CATHOLIC UNIVERSITY OF AMERICA,54500.0,628.0,city_large,1.0203103060690304,10.905974329106854
CORCORAN COLLEGE OF ART AND DESIGN,34100.0,314.0,city_large,-0.6633433065500592,10.43708198835482
UNIVERSITY OF THE DISTRICT OF COLUMBIA,36200.0,624.0,city_large,-0.4900260228980941,10.49684202174171
GALLAUDET UNIVERSITY,25600.0,624.0,city_large,-1.3648656451413466,10.150386692204734
GEORGE WASHINGTON UNIVERSITY,64500.0,624.0,city_large,1.8456307044117213,11.07443600653965
GEORGETOWN UNIVERSITY,83300.0,624.0,city_large,3.3972330532959805,11.330215832884798
HOWARD UNIVERSITY,46500.0,468.0,city_large,0.36005398739487754,10.747229096720554
TRINITY WASHINGTON UNIVERSITY,52100.0,624.0,city_large,0.8222334104667844,10.860939421415225
BARRY UNIVERSITY,45300.0,471.0,sub_large,0.2610155395937546,10.721084386282662
BETHUNE-COOKMAN UNIVERSITY,28700.0,628.0,city_small,-1.1090163216551123,10.264687244346277
LYNN UNIVERSITY,35500.0,624.0,city_small,-0.5477984507820824,10.477316144080852
JOHNSON UNIVERSITY FLORIDA,29500.0,312.0,sub_large,-1.042990689787697,10.292179440058462
UNIVERSITY OF CENTRAL FLORIDA,43000.0,936.0,sub_large,0.07119184797493572,10.668978650219241
CLEARWATER CHRISTIAN COLLEGE,34700.0,157.0,city_mid,-0.6138240826494977,10.454523783963511
ECKERD COLLEGE,40800.0,468.0,city_mid,-0.11037863966045629,10.616461869895815
EDWARD WATERS COLLEGE,25600.0,468.0,city_large,-1.3648656451413466,10.150386692204734
FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY,37300.0,468.0,city_mid,-0.3992407790803981,10.526775414924009
FLORIDA ATLANTIC UNIVERSITY,41400.0,468.0,city_small,-0.06085941575989483,10.63106031411106
ADVENTIST UNIVERSITY OF HEALTH SCIENCES,51100.0,628.0,city_mid,0.7397013706325154,10.841559345471941
FLORIDA INSTITUTE OF TECHNOLOGY,53100.0,624.0,city_small,0.9047654503010536,10.879951039444416
FLORIDA INTERNATIONAL UNIVERSITY,45100.0,624.0,sub_large,0.24450913162690083,10.716659698193956
FLORIDA MEMORIAL UNIVERSITY,27700.0,312.0,sub_large,-1.1915483614893814,10.229223792606835
FLORIDA SOUTHERN COLLEGE,37600.0,468.0,city_small,-0.3744811671301174,10.534785924769006
FLORIDA STATE UNIVERSITY,44000.0,780.0,city_mid,0.15372388780920482,10.691967639914864
UNIVERSITY OF FLORIDA,51300.0,936.0,city_mid,0.7562077785993693,10.84546552414626
FULL SAIL UNIVERSITY,34100.0,468.0,sub_large,-0.6633433065500592,10.43708198835482
AI MIAMI INTERNATIONAL UNIVERSITY OF ART AND DESIGN,29300.0,157.0,city_large,-1.0594970977545508,10.285376924115587
JACKSONVILLE UNIVERSITY,47700.0,312.0,city_large,0.45909243519600046,10.77270764101727
LUTHER RICE UNIVERSITY & SEMINARY,38600.0,468.0,sub_large,-0.2919491272958483,10.5610334618531
UNIVERSITY OF MIAMI,52400.0,780.0,sub_large,0.8469930224170652,10.866680954096502
UNIVERSITY OF NORTH FLORIDA,41600.0,624.0,city_large,-0.04435300779304101,10.635879484421974
NOVA SOUTHEASTERN UNIVERSITY,46500.0,468.0,sub_large,0.36005398739487754,10.747229096720554
PALM BEACH ATLANTIC UNIVERSITY,38100.0,624.0,city_mid,-0.33321514721298284,10.547995807489514
RINGLING COLLEGE OF ART AND DESIGN,32800.0,780.0,city_small,-0.770634958334609,10.39821428171237
ROLLINS COLLEGE,42200.0,312.0,sub_large,0.005166216107520448,10.650199196425806
SAINT LEO UNIVERSITY,42600.0,468.0,sub_small,0.038179032041228085,10.659633006160352
ST THOMAS UNIVERSITY,42600.0,628.0,sub_large,0.038179032041228085,10.659633006160352
STETSON UNIVERSITY,42600.0,471.0,sub_mid,0.038179032041228085,10.659633006160352
SOUTHEASTERN UNIVERSITY,32600.0,471.0,city_small,-0.7871413663014629,10.392098241730961
THE UNIVERSITY OF TAMPA,44400.0,785.0,city_large,0.18673670374291246,10.70101727068921
TRINITY BAPTIST COLLEGE,26700.0,312.0,city_large,-1.2740804013236506,10.192456296870509
TRINITY COLLEGE OF FLORIDA,31700.0,312.0,sub_large,-0.8614202021523051,10.36410350510914
WARNER UNIVERSITY,42200.0,468.0,Rural_large,0.005166216107520448,10.650199196425806
WEBBER INTERNATIONAL UNIVERSITY,35800.0,312.0,town_large,-0.5230388388318018,10.485731104959568
THE UNIVERSITY OF WEST FLORIDA,36300.0,624.0,city_small,-0.4817728189146672,10.499600568082863
AGNES SCOTT COLLEGE,39400.0,471.0,sub_large,-0.225923495428433,10.5815464756746
ALBANY STATE UNIVERSITY,32700.0,471.0,city_small,-0.7788881623180359,10.39516093745751
ARMSTRONG ATLANTIC STATE UNIVERSITY,39400.0,471.0,city_mid,-0.225923495428433,10.5815464756746
THE ART INSTITUTE OF ATLANTA,31600.0,157.0,city_small,-0.869673406135732,10.360944044643913
POINT UNIVERSITY,28800.0,468.0,town_mid,-1.1007631176716854,10.268165387743457
CLARK ATLANTA UNIVERSITY,33700.0,471.0,city_large,-0.6963561224837669,10.425282789490705
BERRY COLLEGE,37700.0,314.0,sub_small,-0.3662279631466905,10.537441898283253
BEULAH HEIGHTS UNIVERSITY,26800.0,157.0,city_large,-1.2658271973402235,10.196194479235656
BRENAU UNIVERSITY,42600.0,314.0,city_small,0.038179032041228085,10.659633006160352
BREWTON-PARKER COLLEGE,34700.0,628.0,Rural_mid,-0.6138240826494977,10.454523783963511
CLAYTON STATE UNIVERSITY,38500.0,471.0,sub_large,-0.3002023312792752,10.55843949396453
COLUMBUS STATE UNIVERSITY,36100.0,471.0,city_mid,-0.49827922688152104,10.494075844768336
COVENANT COLLEGE,39800.0,157.0,sub_large,-0.19291067949472537,10.591647316585027
EMMANUEL COLLEGE,32900.0,780.0,town_mid,-0.7623817543511822,10.401258331428318
EMORY UNIVERSITY,59000.0,624.0,sub_large,1.3917044853232412,10.985309671896763
FORT VALLEY STATE UNIVERSITY,28900.0,624.0,town_large,-1.0925099136882586,10.27163147557801
GEORGIA SOUTHWESTERN STATE UNIVERSITY,36400.0,780.0,town_mid,-0.4735196149312403,10.502351525774941
GEORGIA COLLEGE AND STATE UNIVERSITY,38500.0,936.0,town_mid,-0.3002023312792752,10.55843949396453
GEORGIA SOUTHERN UNIVERSITY,39300.0,468.0,town_small,-0.23417669941185992,10.579005242826247
GEORGIA STATE UNIVERSITY,41500.0,780.0,city_large,-0.05260621177646792,10.633472802314019
UNIVERSITY OF GEORGIA,46500.0,936.0,city_mid,0.36005398739487754,10.747229096720554
KENNESAW STATE UNIVERSITY,41300.0,624.0,sub_large,-0.06911261974332174,10.628641991731053
LAGRANGE COLLEGE,38100.0,156.0,town_mid,-0.33321514721298284,10.547995807489514
LIFE UNIVERSITY,32200.0,468.0,city_small,-0.8201541822351706,10.379752786950895
MERCER UNIVERSITY,46600.0,468.0,city_small,0.3683071913783045,10.74937727911096
MOREHOUSE COLLEGE,40900.0,468.0,city_large,-0.10212543567702938,10.61890979160975
OGLETHORPE UNIVERSITY,43900.0,468.0,sub_large,0.1454706838257779,10.689692377847104
PAINE COLLEGE,25900.0,312.0,city_mid,-1.340106033191066,10.16203685698089
PIEDMONT COLLEGE,38800.0,312.0,town_mid,-0.2754427193289945,10.566201298475118
REINHARDT UNIVERSITY,35400.0,312.0,Rural_large,-0.5560516547655094,10.474495347310453
SAVANNAH COLLEGE OF ART AND DESIGN,35400.0,780.0,city_mid,-0.5560516547655094,10.474495347310453
SAVANNAH STATE UNIVERSITY,30800.0,468.0,city_mid,-0.9356990380031472,10.335302435967074
SHORTER UNIVERSITY,43000.0,468.0,city_small,0.07119184797493572,10.668978650219241
SPELMAN COLLEGE,46400.0,471.0,city_large,0.35180078341145066,10.74507628970625
SOUTHERN POLYTECHNIC STATE UNIVERSITY,52400.0,785.0,city_small,0.8469930224170652,10.866680954096502
THOMAS UNIVERSITY,37400.0,468.0,town_mid,-0.3909875750969712,10.529452721013085
TOCCOA FALLS COLLEGE,26400.0,624.0,Rural_large,-1.2988400132739313,10.181157167204903
TRUETT-MCCONNELL COLLEGE,32400.0,624.0,Rural_large,-0.8036477742683167,10.385944565501662
VALDOSTA STATE UNIVERSITY,38000.0,624.0,city_small,-0.3414683511964098,10.545367754151743
WESLEYAN COLLEGE,37100.0,156.0,city_small,-0.41574718704725194,10.521399202410167
UNIVERSITY OF WEST GEORGIA,36900.0,780.0,town_large,-0.43225359501410576,10.515993929932415
YOUNG HARRIS COLLEGE,34100.0,624.0,Rural_small,-0.6633433065500592,10.43708198835482
CHAMINADE UNIVERSITY OF HONOLULU,37300.0,628.0,city_large,-0.3992407790803981,10.526775414924009
UNIVERSITY OF HAWAII AT HILO,34500.0,312.0,town_small,-0.6303304906163516,10.448743588106625
UNIVERSITY OF HAWAII AT MANOA,44300.0,468.0,city_large,0.17848349975948555,10.698762529141884
HAWAII PACIFIC UNIVERSITY,43400.0,780.0,city_large,0.10420466390864336,10.6782377612977
BOISE STATE UNIVERSITY,35300.0,785.0,city_mid,-0.5643048587489363,10.471666571132038
IDAHO STATE UNIVERSITY,35400.0,624.0,city_small,-0.5560516547655094,10.474495347310453
UNIVERSITY OF IDAHO,39900.0,780.0,Rural_large,-0.18465747551129846,10.594156665220533
THE COLLEGE OF IDAHO,38900.0,314.0,sub_mid,-0.26718951534556756,10.568775236216993
LEWIS-CLARK STATE COLLEGE,32700.0,780.0,city_small,-0.7788881623180359,10.39516093745751
NORTHWEST NAZARENE UNIVERSITY,36500.0,624.0,sub_mid,-0.4652664109478134,10.505094936455558
AMERICAN ACADEMY OF ART,26700.0,471.0,city_large,-1.2740804013236506,10.192456296870509
SCHOOL OF THE ART INSTITUTE OF CHICAGO,31700.0,780.0,city_large,-0.8614202021523051,10.36410350510914
AUGUSTANA COLLEGE,49600.0,1256.0,city_small,0.6159033108811117,10.811766273800105
AURORA UNIVERSITY,41500.0,471.0,sub_large,-0.05260621177646792,10.633472802314019
BLACKBURN COLLEGE,38000.0,314.0,town_mid,-0.3414683511964098,10.545367754151743
BLESSING RIEMAN COLLEGE OF NURSING,49800.0,314.0,town_small,0.6324097188479656,10.815790343132422
BRADLEY UNIVERSITY,52400.0,471.0,city_mid,0.8469930224170652,10.866680954096502
CHICAGO STATE UNIVERSITY,34200.0,471.0,city_large,-0.6550901025666324,10.440010162389305
UNIVERSITY OF CHICAGO,62800.0,780.0,city_large,1.7053262366934638,11.047726275896391
DEPAUL UNIVERSITY,50900.0,624.0,city_large,0.7231949626656616,10.837637848711049
EAST-WEST UNIVERSITY,22300.0,468.0,city_large,-1.6372213765944346,10.012386799492118
